anime_id,producers
2128,Tohokushinsha Film Corporation
51706,Pony Canyon
51706,Tohokushinsha Film Corporation
51706,Shogakukan
51706,Crunchyroll
51706,WOWMAX
13769,Unknown
36902,Genco
36902,AT-X
36902,KlockWorx
36902,Crunchyroll
36902,My Theater D.D.
11615,DAX Production
11615,Takeshobo
21177,TV Tokyo
21177,Sotsu
21177,Lantis
21177,Media Factory
16393,Yomiko Advertising
16393,Fuji TV
11491,Takeshobo
11491,Dream Creation
533,Genco
533,King Records
1103,AIC
7845,Nippon Television Network
667,Bandai Visual
667,Lantis
27721,NHK
626,Unknown
21835,Unknown
37345,Half H.P Studio
37345,Nippon Columbia
37345,81 Produce
37345,Docomo Anime Store
37345,Kadokawa Media House
37345,Kadokawa
4515,Unknown
9624,Unknown
40228,Unknown
375,TV Tokyo
375,Yomiko Advertising
40167,Unknown
9330,Yomiuri Telecasting
9330,Starchild Records
9330,Kids Station
9330,DAX Production
9330,Shueisha
4362,Disney Platform Distribution
771,Geneon Universal Entertainment
771,Marvelous Entertainment
31629,Aniplex
31629,Tohokushinsha Film Corporation
31629,Cygames
248,Shueisha
9041,Lantis
9041,Media Factory
9041,TBS
9041,Sony Music Communications
9041,Sakura Create
1572,Unknown
2704,Studio Tron
14333,TV Tokyo
14333,Dentsu
14333,GREE
30437,Unknown
924,Nippon Television Network
3668,Unknown
41392,Sony Pictures Entertainment
41392,Square Enix
41392,Frontier Works
41392,AT-X
41392,Hakuhodo DY Music & Pictures
41392,Amusement Media Academy
41392,BS11
41392,Good Smile Film
41392,Hayakawa Shobou
37433,TV Tokyo
37433,Nihon Ad Systems
37433,Kodansha
37433,AT-X
37433,GAGA
37433,Techno Sound
37433,NADA Holdings
37433,Aeon Entertainment
53632,Pony Canyon
53632,DAX Production
53632,Hobby Japan
53632,BS NTV
53632,MAGNET
36407,Sotsu
36407,Docomo Anime Store
36407,ABC Animation
36407,Kadokawa
9934,Sotsu
9934,AT-X
9934,Marvelous AQL
9934,Akita Shoten
34148,Quatre Stella
24075,Aniplex
24075,Yomiko Advertising
24075,Mainichi Broadcasting System
24075,Movic
24075,Sega
32262,TV Tokyo
32262,Sotsu
32262,Half H.P Studio
32262,KlockWorx
32262,DIVE II Entertainment
32262,Avex Pictures
32262,bilibili
32262,Crunchyroll
13029,Bandai Visual
13029,Dentsu
13029,TV Osaka
13029,MediaNet
13029,AT-X
13029,Duckbill Entertainment
13029,Baku Enterprise
1149,Unknown
2703,Shogakukan-Shueisha Productions
35883,Frontier Works
35883,Half H.P Studio
35883,Nippon Columbia
35883,Bandai Namco Entertainment
35883,Anime Consortium Japan
35883,Kadokawa
1194,KlockWorx
1194,Studio Mausu
1194,Toshiba Entertainment
234,TV Tokyo
234,HoriPro
385,Kansai Telecasting
53200,Sotsu
53200,Lantis
53200,Movic
53200,KlockWorx
53200,Tokyo MX
53200,Hakuhodo DY Music & Pictures
53200,BS11
53200,Kadokawa
53200,Bandai Namco Music Live
53200,Happinet Phantom Studios
31636,Pony Canyon
31636,TBS
31636,DAX Production
31636,BS-TBS
31636,Shogakukan
31636,Lawson
31636,RAY
31636,U-NEXT
31636,Nichion
5973,Avex Entertainment
5973,Genco
5973,Mobcast
487,WOWOW
487,AIC
487,Lantis
487,Kadokawa Shoten
487,Rakuonsha
487,KlockWorx
487,Happinet Pictures
487,Studio Jack
3433,Unknown
2687,Fuji TV
260,KSS
39030,AT-X
39030,Nippon Columbia
39030,Sammy
39030,Kadokawa Media House
39030,Kadokawa
39030,CA-Cygames Anime Fund
33840,Shochiku
33840,Pony Canyon
33840,TBS
33840,Kadokawa
34177,Sotsu
34177,Lantis
34177,AT-X
34177,Barnum Studio
34177,KlockWorx
34177,GAGA
34177,ASCII Media Works
34177,Studio Mausu
34177,Showgate
34177,Happinet Pictures
34177,Hakuhodo DY Music & Pictures
41589,TV Tokyo
41589,Dentsu
41589,Pony Canyon
41589,Kodansha
6129,Unknown
1509,Delfi Sound
1161,Kadokawa Shoten
4121,Studio Comet
4121,Nihon Ad Systems
4121,Fuji TV
18845,TV Asahi
18099,Takeshobo
9916,Yomiuri Telecasting
45783,Lantis
1881,VAP
1881,AIC
1881,BeSTACK
49849,AT-X
49849,Nippon Columbia
49849,Sammy
49849,Kadokawa
49849,Kill Time Communication
4023,Bones
13159,NHK
3660,Unknown
776,Genco
1163,Pony Canyon
1163,Marubeni
50582,Sotsu
50582,Movic
50582,Warner Bros. Japan
50582,KlockWorx
50582,Tokyo MX
50582,BS11
50582,Konami Digital Entertainment
50582,Kadokawa
50582,Bandai Namco Music Live
45560,TV Tokyo
45560,Kodansha
45560,AT-X
45560,Avex Pictures
45560,bilibili
45560,Crunchyroll
11595,TV Asahi
11595,Asatsu DK
1247,Unknown
919,Tohokushinsha Film Corporation
2161,Geneon Universal Entertainment
2161,Diomedéa
2688,Victor Entertainment
2688,Yomiko Advertising
2688,Nippon Television Network
2688,Streamline Pictures
19429,Mainichi Broadcasting System
19429,Pony Canyon
19429,DAX Production
5104,Wako Productions
1629,Dynamic Planning
34966,Aniplex
34966,Fujishouji
39456,Nihon Ad Systems
39456,Kodansha
39456,KlockWorx
39456,flying DOG
39456,Avex Pictures
39456,Docomo Anime Store
39456,GYAO!
39456,BS NTV
39456,Marui Group
32228,DAX Production
32228,Earth Star Entertainment
33811,DAX Production
33811,SMIRAL Animation
472,KSS
473,Bandai Visual
473,TV Asahi
473,Lantis
4083,TBS
2032,Production I.G
2032,Nagoya Broadcasting Network
1005,TV Tokyo
1005,Dentsu
175,TV Tokyo Music
38004,Nippon Columbia
38004,Glovision
38004,Anime Beans
19157,TV Tokyo
19157,Dentsu
4504,TV Tokyo
4504,Sotsu
7681,Studio Junio
41265,VAP
41265,Yomiuri TV Enterprise
41265,Pony Canyon Enterprises
41265,D-techno
41265,Nihon Keizai Koukokusha
3875,TV Asahi
54616,Pony Canyon
54616,Kodansha
54616,BS Fuji
54616,ADK Marketing Solutions
5938,Sanrio
52274,Pony Canyon
52274,KlockWorx
52274,Studio Mausu
52274,Shogakukan
52274,Crunchyroll
52274,Yomiuri TV Enterprise
25867,Dentsu
25867,Shochiku
25867,Mainichi Broadcasting System
25867,Pony Canyon
25867,Movic
10156,Bandai
2771,Unknown
33419,Shogakukan-Shueisha Productions
33419,AT-X
33419,Nippon Columbia
33419,Warner Bros. Japan
33419,Shogakukan
33419,JR East Marketing & Communications
33419,Sun TV
33046,Aniplex
33046,Movic
33046,MAGES.
33046,Tokyo MX
33046,Hakuhodo DY Music & Pictures
33046,BS11
33046,Lawson
33046,ABC Animation
33046,Christmas Holly
33046,C-one
2786,TV Tokyo
2786,Dentsu
2795,Nihon Ad Systems
2795,Sotsu Music Publishing
236,Sotsu
5088,Enoki Films
12481,VAP
12481,TV Asahi
1466,Tezuka Productions
1466,Sony Music Entertainment
1466,Image Kei
863,Geneon Universal Entertainment
863,Genco
863,Showgate
863,Futabasha
2467,Sony Music Entertainment
2467,Sony Creative Products
53787,Mainichi Broadcasting System
53787,Nikkatsu
53787,Akita Shoten
53787,Nichion
53787,Bit grooove promotion
53787,Hero Garage
2288,TBS
2288,GANSIS
2288,Audio Tanaka
2288,Nichion
2316,TV Tokyo
2316,DOGA Productions
3193,TV Tokyo
6166,AIC
6166,Lantis
6166,Media Factory
6166,Pony Canyon
6166,Rakuonsha
6166,AT-X
6166,KlockWorx
6166,Ryukyu Asahi Broadcasting
19877,Unknown
1136,Unknown
10578,Starchild Records
8853,Unknown
289,KSS
5945,NHK
4486,Fuji TV
4486,Dynamic Planning
1581,Studio Jack
3022,Unknown
6069,VAP
6069,TV Asahi
32011,Unknown
403,m.o.e.
15913,TV Asahi
590,Aniplex
590,Studio Tulip
590,Tohokushinsha Film Corporation
2565,Unknown
1618,Kadokawa Shoten
34620,Genco
34620,AT-X
34620,BS Fuji
34620,MAGES.
34620,Nagoya Broadcasting Network
34620,bilibili
34620,Yomiuri TV Enterprise
34620,ABC Animation
40136,TV Tokyo
40136,Dentsu
40136,Shochiku
40136,Avex Pictures
40136,Amuse
40136,Sammy
40136,North Stars Pictures
40136,Mixer
41491,TV Tokyo
6303,Tokyo Movie Shinsha
6303,Studio Zero
32603,DAX Production
32603,Dream Creation
32603,Studio CHANT
28619,Aniplex
28619,Dentsu
28619,Fuji TV
28619,Fujipacific Music
28619,Kyoraku Industrial Holdings
28619,Kansai Telecasting
28619,Kobunsha
1771,Marvelous Entertainment
51837,Square Enix
51837,Medicos Entertainment
51837,King Records
51837,Nagoya Broadcasting Network
51837,ABC Animation
51837,ABC Frontier
54716,Unknown
783,Kodansha
783,Animaruya
23133,Sotsu
23133,Magic Capsule
23133,flying DOG
23133,C2C
23133,Happinet Pictures
23133,Bandai Namco Games
23133,Mobcast
2603,WOWOW
2603,Kadokawa Shoten
2603,Broccoli
2603,Studio Tulip
2603,Rakuonsha
2603,Zexcs
9810,Nagoya Broadcasting Network
9810,Tokyu Agency
31848,DAX Production
31848,Dream Creation
28819,DAX Production
28819,Dream Creation
28819,Studio CHANT
28819,Crunchyroll SC Anime Fund
3201,Unknown
4723,Unknown
370,AIC
56566,Unknown
4503,Big West
4503,Harmony Gold
33314,Dentsu
50481,MediaNet
50481,Nippon Columbia
50481,KlockWorx
50481,Hobby Japan
50481,My Theater D.D.
50481,Muse Communication
50481,AQUA ARIS
50481,Bit grooove promotion
50481,CTW
3838,Yomiko Advertising
3838,Fuji TV
39725,Half H.P Studio
39725,Twin Engine
8786,Unknown
10513,Unknown
20267,TV Tokyo
2619,TV Tokyo
2619,Yomiko Advertising
2619,P.A. Works
2619,YTV
2619,Cookie Jar Entertainment
5763,Unknown
37920,Nippon Columbia
34964,Sotsu
34964,Mainichi Broadcasting System
34964,NBCUniversal Entertainment Japan
34964,Medicos Entertainment
34964,Fields
34964,KLab
34964,Christmas Holly
34964,C-one
1300,Pony Canyon
2503,TV Asahi
14921,Lantis
14921,Kadokawa Shoten
10308,Unknown
1816,TV Tokyo
298,Bandai Visual
298,Yomiko Advertising
1960,Sotsu
1960,Nippon Television Network
810,Pony Canyon
810,animate Film
810,Movic
34055,WOWOW
34055,Mainichi Broadcasting System
34055,Hakusensha
34055,Ultra Super Pictures
34055,LIDENFILMS
34055,NBCUniversal Entertainment Japan
34055,Lucent Pictures Entertainment
34055,Docomo Anime Store
34055,Koei Tecmo Games
52079,Bushiroad
28833,Bandai Visual
28833,Sotsu
28833,Sega
28833,flying DOG
28833,Slow Curve
28833,Showgate
28833,Sound Team Don Juan
28833,Hakuhodo DY Music & Pictures
28833,Sammy
28833,Pazzy Entertainment
28833,Akatsuki
5908,TV Asahi
5908,Asatsu DK
52985,Nikkatsu
52985,Flex Comix
52985,King Records
52985,Yomiuri TV Enterprise
52985,Happinet Phantom Studios
52985,Saber Links
63,Bandai Visual
63,Hal Film Maker
63,Genco
63,Lantis
7307,Unknown
52619,VAP
52619,Slow Curve
52619,Nippon Television Network
52619,Nippon Television Music
52619,Yomiuri TV Enterprise
52619,BS NTV
52619,NetEase
52619,NTV Wands
3835,Trans Arts
3835,Mainichi Broadcasting System
14913,Nagoya Broadcasting Network
39590,Pony Canyon
39590,Movic
39590,Bandai Namco Live Creative
39590,Ai Addiction
39590,Sammy
39590,Kadokawa Media House
39590,Kadokawa
39590,pH Studio
12549,Geneon Universal Entertainment
12549,Sotsu
12549,Lantis
12549,AT-X
12549,KlockWorx
12549,Fujimi Shobo
4511,TV Tokyo
4511,Wako Productions
34836,Dentsu
34836,Bushiroad
34836,TV Aichi
637,TBS
40356,Frontier Works
40356,AT-X
40356,Nippon Columbia
40356,Glovision
40356,Good Smile Company
40356,Sammy
40356,Crunchyroll
40356,Kadokawa Media House
40356,NTT Plala
40356,Kadokawa
15125,DAX Production
15125,Earth Star Entertainment
684,Bandai Visual
1198,Three Fat Samurai
1198,Sol Blade
34522,TV Tokyo
34522,Sotsu
34522,Tatsunoko Production
34522,AT-X
34522,TOHO
34522,KlockWorx
34522,DIVE II Entertainment
34522,81 Produce
34522,Good Smile Company
34522,Avex Pictures
34522,KLab
34522,Rakuten
34522,Epicross
913,Unknown
3464,Geneon Universal Entertainment
3464,Yomiuri Telecasting
3464,KlockWorx
3464,AC Create
3464,Yomiuri Advertising
3464,ASCII Media Works
148,Unknown
50678,Unknown
7148,Geneon Universal Entertainment
7148,Lantis
7148,AT-X
7148,KlockWorx
7148,ASCII Media Works
7148,BIGLOBE
38297,Unknown
37599,WOWOW
37599,NBCUniversal Entertainment Japan
37599,Tokyo MX
37599,Q-Tec
37599,Chugai Mining
37599,BS11
37599,KLab
37599,Marui Group
37599,Bit grooove promotion
8799,Unknown
31452,Frontier Works
31452,Sotsu
31452,AT-X
31452,NBCUniversal Entertainment Japan
31452,Tokyo MX
31452,i0+
31452,famima.com
31452,Hakuhodo DY Music & Pictures
31452,Docomo Anime Store
31452,TEAM Entertainment Inc.
31452,Chugai Mining
31452,Medicos Entertainment
31452,Toshiba Digital Frontiers
163,Avex Entertainment
10810,VOOZ Character System
11841,Unknown
35298,Sotsu
35298,KlockWorx
35298,flying DOG
35298,Grooove
35298,Cygames
35298,Crunchyroll SC Anime Fund
4782,Unknown
2571,Zuiyo
48235,VOOZ Character System
37778,Unknown
5337,Nelvana
37283,TV Tokyo
37283,d-rights
34257,Frontier Works
34257,Half H.P Studio
34257,Nippon Columbia
34257,Bandai Namco Entertainment
34257,Anime Consortium Japan
34257,Kadokawa
11177,TV Tokyo
11177,d-rights
51293,Fuji TV
51293,King Records
51293,Fuji Creative
32785,Bushiroad
4244,TV Tokyo
4244,Kokusai Eigasha
4928,Ashi Productions
31440,DAX Production
31440,Earth Star Entertainment
35076,Sotsu
35076,Mainichi Broadcasting System
35076,AT-X
35076,Studio Mausu
35076,Tokyo MX
35076,Avex Pictures
35076,Shueisha
35076,BS11
35076,GYAO!
35076,A-Sketch
21353,Lantis
21353,Kadokawa Shoten
21353,Rakuonsha
21353,KlockWorx
21353,Tokyo MX
49766,Pony Canyon
49766,TBS
49766,Kodansha
49766,DAX Production
49766,BS11
49766,Crunchyroll
49766,MAGNET
49766,NetEase
31427,B.CMAY PICTURES
17821,Pony Canyon
17821,TBS
17821,RAY
916,WOWOW
916,Shochiku
37988,Frontier Works
37988,Nippon Columbia
37988,Studio Mausu
37988,Tokyo MX
37988,Adores
37988,Shinchosha
37988,FuRyu
37988,Exa International
37988,NTT Plala
37988,JY Animation
1737,Kokusai Eigasha
4132,Kokusai Eigasha
446,animate Film
446,Kids Station
446,Movic
29017,Unknown
42568,CBC Television
42568,Planet
42568,Half H.P Studio
42568,Nippon Columbia
42568,81 Produce
42568,Tokyo MX
42568,BS11
42568,Maho Film
42568,Zipang
2106,Bandai Visual
43969,Mainichi Broadcasting System
43969,Kodansha
43969,Half H.P Studio
43969,Nikkatsu
43969,NBCUniversal Entertainment Japan
43969,Forecast Communications
43969,Myrica Music
799,Victor Entertainment
1067,Kadokawa Shoten
3054,Unknown
671,Unknown
11533,TV Tokyo
1975,Unknown
8235,Zuiyo
31621,Genco
31621,bilibili
50955,Shogakukan-Shueisha Productions
682,Lantis
612,Xebec
612,Mellow Head
612,Genco
612,Media Factory
612,Enterbrain
612,Toshiba Entertainment
6633,Genco
6633,Media Factory
6633,AT-X
6633,Magic Capsule
6633,Hobby Japan
6633,Toranoana
38707,Sotsu
38707,Pony Canyon
38707,Cygames
4962,Unknown
30749,Lantis
30749,Orange
13551,Nippon Television Network
1836,Memory-Tech
31049,TV Tokyo
31049,d-rights
3909,Unknown
4197,TV Tokyo
10490,Aniplex
10490,Mainichi Broadcasting System
10490,Dwango
36022,Sotsu
36022,Ace Crew Entertainment
2089,Tokyo Movie Shinsha
2089,Victor Entertainment
2089,Mainichi Broadcasting System
2089,Studio Nue
2089,Big West
2089,ImaginAsian Entertainment
50999,TBS
50999,King Records
17831,Avex Entertainment
17831,DLE
17831,Enterbrain
17831,Studio Mausu
17831,Xing
406,Unknown
34800,TBS
34800,Nippon Columbia
34800,KlockWorx
34800,Hobby Japan
34800,Glovision
34800,RAY
34800,Nichion
34800,GYAO!
34800,Production Ace
47612,Unknown
37422,Unknown
1676,AT-X
1189,Bandai Visual
1189,Sotsu
1189,TV Tokyo Music
33222,DAX Production
33222,Dream Creation
33222,bilibili
119,Unknown
973,Sotsu
973,Asahi Broadcasting
973,Sotsu Music Publishing
1706,TV Tokyo
1706,Echo
1325,Unknown
6583,Unknown
22123,DAX Production
22123,Dream Creation
50284,TV Tokyo
50284,Sotsu
50284,Avex Pictures
50284,CyberAgent
50284,LOGIC&MAGIC
50284,CMI
35370,DAX Production
35370,SMIRAL Animation
2284,TV Tokyo
2284,Nihon Ad Systems
497,Unknown
38920,WOWOW
38920,Genco
38920,MediaNet
38920,AT-X
38920,Tokuma Shoten
38920,flying DOG
38920,BS Fuji
38920,81 Produce
38920,Tokyo MX
38920,Docomo Anime Store
38920,Happinet
412,Geneon Universal Entertainment
412,TBS
412,DAX Production
412,Memory-Tech
36266,Sotsu
36266,Avex Pictures
31560,Starchild Records
31560,Magic Capsule
40708,Hakuhodo DY Music & Pictures
40708,Bandai Namco Arts
50638,Dentsu
50638,Fuji TV
50638,BS Fuji
50638,Avex Pictures
50638,Crunchyroll
50638,Tencent Japan
50638,Bandai Namco Music Live
50638,aNCHOR
840,Lantis
840,Media Factory
840,Pony Canyon
840,Imagica
3366,Aniplex
39506,Frontier Works
39506,Pony Canyon
39506,Sega
39506,Tokyo MX
39506,Sammy
39506,Studio Kai
39506,ADK Emotions
39506,Sega Games
36259,NHK
36259,Polygon Pictures
36259,NHK Enterprises
36259,Mattel Creations
1693,Tohokushinsha Film Corporation
7793,Unknown
28283,TV Tokyo
28283,Avex Entertainment
28283,Nihon Ad Systems
28283,Koei
13367,Lantis
13367,TBS
13367,DAX Production
49556,Yomiuri TV Enterprise
49556,Poplar Publishing
41812,AT-X
41812,Kadokawa Media House
41812,Kadokawa
37232,Happy Elements
38397,Unknown
43767,Fuji TV
43767,Slow Curve
43767,BS Fuji
43767,Hakuhodo DY Media Partners
43767,Office ENDLESS
4742,Unknown
197,m.o.e.
4574,Sotsu
4574,Nagoya Broadcasting Network
38192,VAP
38192,Sotsu
38192,Mainichi Broadcasting System
38192,Bandai
38192,Asmik Ace
38192,Tohokushinsha Film Corporation
38192,Sammy
38192,DeNA
38192,Nippon Cultural Broadcasting
38192,Bandai Namco Arts
38192,Bandai Spirits
38192,NetEase
38192,Fosun Entertainment Japan
2245,d-rights
2245,TV Tokyo Music
2245,Banpresto
2934,Sotsu
41380,Lantis
41380,Warner Bros. Japan
55,Sony Pictures Entertainment
55,Aniplex
55,Sony Interactive Entertainment
27815,TV Tokyo
27815,Dentsu
27815,Sotsu
27815,Bushiroad
50862,Dentsu
50862,Square Enix
50862,Fuji TV
50862,GAGA
50862,Slow Curve
50862,BS Fuji
50862,Crunchyroll
50862,Rakuten
37651,Unknown
6971,Unknown
33743,Studio Tulip
33743,Magic Capsule
33743,Warner Bros. Japan
33743,flying DOG
35757,Haoliners Animation League
4242,Unknown
10338,Unknown
33797,Bandai Visual
33797,Lantis
33797,Ultra Super Pictures
33797,World Cosplay Summit
1409,Unknown
9750,Frontier Works
9750,Kadokawa Shoten
9750,AT-X
9750,Kadokawa Pictures Japan
9750,KlockWorx
52969,Kodansha
52969,DAX Production
52969,Avex Pictures
52969,Crunchyroll
52969,ABC Animation
52969,MAGNET
52969,ADK Marketing Solutions
471,Unknown
744,Robot Communications
22537,TV Tokyo
2105,WAO World
2105,Imagine
10815,Unknown
28155,Yomiuri Telecasting
28155,Starchild Records
28155,Lantis
28155,Half H.P Studio
32214,Lantis
32214,Rakuonsha
32214,AT-X
32214,KlockWorx
32214,Kadokawa
4536,Sotsu
10671,DAX Production
10671,Takeshobo
16486,Tokyo Movie Shinsha
16486,Yomiuri Telecasting
10109,Geneon Universal Entertainment
10109,Lantis
10109,AT-X
10109,KlockWorx
10109,Studio Mausu
9905,Unknown
40934,Unknown
41283,Unknown
2252,Dynamic Planning
14827,Lantis
14827,Pony Canyon
14827,Dwango
14827,Good Smile Company
3825,Fuji TV
3825,Tsuchida Productions
4199,Unknown
31630,Aniplex
31630,Yomiuri Telecasting
31630,Capcom
31630,Trinity Sound
10187,Unknown
1019,Aniplex
1019,Shueisha
34051,AT-X
34051,DLE
34051,Studio Mausu
34051,BS Fuji
34051,Tokyo MX
34051,Evil Line Records
34051,Docomo Anime Store
34051,bilibili
34051,DMM.com
34051,Sotsu Music Publishing
34051,Exa International
9736,Kadokawa Shoten
9736,Pony Canyon
9736,DAX Production
9736,KlockWorx
9736,ASCII Media Works
3389,Square Enix
3389,Frontier Works
3389,Sotsu
3389,Studio Izena
50250,Unknown
35334,NHK
35334,Bandai Namco Pictures
35988,Pierrot
35988,Movic
35988,BS Fuji
35988,Tokyo MX
35988,AZ Creative
35988,Kadokawa
35988,Live Viewing Japan
35988,Libre
30127,DAX Production
30127,Dream Creation
3101,TV Tokyo
3101,Dentsu
23787,Sega
2686,Unknown
8553,Fuji TV
33341,TV Tokyo
33341,Studio Mausu
4720,Unknown
3295,Unknown
39326,AT-X
39326,Bandai Namco Live Creative
39326,GYAO!
39326,Kadokawa
39326,INCS toenter
39326,Bandai Namco Arts
5153,Nippon Television Network
34934,Frontier Works
34934,Pony Canyon
34934,Kodansha
34934,Ultra Super Pictures
34934,Memory-Tech
34934,Amuse
34934,Hakuhodo DY Music & Pictures
34934,Animatic
34934,DeNA
34934,A-Sketch
1070,Unknown
3182,Yomiuri Telecasting
10346,Unknown
32772,Audio Planning U
32772,GungHo Online Entertainment
17731,Earth Star Entertainment
10808,Sotsu
10808,Lantis
10808,Mainichi Broadcasting System
10808,Sony Music Entertainment
2568,Unknown
4597,Fuji TV
4597,Shin-Ei Animation
33430,Unknown
30384,Starchild Records
30384,Magic Capsule
23325,Warner Bros. Japan
23325,KlockWorx
23325,Bushiroad
23325,Showgate
27741,Starchild Records
27741,Studio Mausu
5628,Unknown
30795,Lantis
30795,DAX Production
30795,NBCUniversal Entertainment Japan
30795,Akita Shoten
30795,eBooK Initiative Japan
40550,Bushiroad
706,AQUAPLUS
9493,Mainichi Broadcasting System
9493,Dynamic Planning
17705,TV Tokyo
17705,North Stars Pictures
225,Fuji TV
3839,Unknown
36124,Nippon Columbia
36124,Asahi Shimbun
36124,Yomiuri TV Enterprise
36124,Pony Canyon Enterprises
36124,SMIRAL Animation
36124,Crunchyroll SC Anime Fund
36124,Muse Communication
36124,Asahi Shinbun Shuppan
41783,Lantis
41783,AT-X
41783,Magic Capsule
41783,KlockWorx
41783,Nagoya Broadcasting Network
41783,ABC Animation
41783,Cygames
41783,Bandai Namco Arts
41783,Happinet
41783,NetEase
41783,Heart Company
1694,Bandai Visual
20533,Sotsu
20533,Pony Canyon
20533,Nippon Ichi Software
5725,Asatsu DK
5725,Sega
5725,Nagoya Broadcasting Network
44276,AT-X
44276,Sammy
44276,Kadokawa Media House
44276,Kadokawa
44276,Bit grooove promotion
1035,Unknown
32360,Aniplex
32360,Marvelous Entertainment
32360,Delfi Sound
32360,ABC Animation
32360,Japan Sleeve
22215,Unknown
54760,Aniplex
54760,Movic
54760,BS11
54760,Koei Tecmo Games
54760,Wonderful Works
2031,Sega
42653,Sunrise Music
2702,TV Tokyo
2702,Shogakukan-Shueisha Productions
40960,Studio Mausu
40960,BS11
40960,Crunchyroll
40960,Yomiuri TV Enterprise
40960,NichiNare
40960,Live Viewing Japan
40960,Bandai Namco Arts
40960,Video Market
40960,MediaNet Pictures
40960,Tohjak
40960,Hifumi Shobo
15547,TV Tokyo
15547,d-rights
9479,Starchild Records
850,Geneon Universal Entertainment
850,Visual Arts
17651,Aniplex
17651,Nihon Ad Systems
17651,Bushiroad
