anime_id,genres
1573,Horror
31815,Boys Love
31815,Fantasy
9712,Comedy
9712,Girls Love
4086,Adventure
4086,Comedy
48252,Comedy
48252,Slice of Life
24211,Comedy
24211,Fantasy
34754,Fantasy
34754,Slice of Life
48,Adventure
48,Fantasy
48,Mystery
31080,Comedy
31080,Slice of Life
1550,Drama
1550,Sports
36873,Comedy
36873,Ecchi
1668,Action
1668,Adventure
1668,Comedy
1668,Sci-Fi
1668,Sports
41266,Comedy
41266,Sports
750,Comedy
3116,Action
3116,Sports
5071,Action
5071,Adventure
5071,Comedy
5071,Fantasy
859,Adventure
859,Comedy
859,Drama
859,Fantasy
32212,
3947,Comedy
3947,Drama
30030,Comedy
30030,Fantasy
9776,Comedy
8,Adventure
8,Fantasy
8,Supernatural
291,Comedy
291,Drama
291,Romance
291,Supernatural
1726,Action
1726,Fantasy
3012,Sports
40610,Action
40610,Fantasy
2389,Action
2389,Adventure
2389,Sci-Fi
24909,Adventure
24909,Comedy
24909,Mystery
36536,
12321,Comedy
343,Comedy
343,Fantasy
343,Romance
39942,Slice of Life
4415,Adventure
4415,Fantasy
3505,Action
3505,Adventure
5967,Comedy
5967,Sci-Fi
5967,Sports
8140,Adventure
8140,Comedy
8140,Drama
2980,Action
2980,Adventure
2980,Fantasy
48239,Adventure
48239,Fantasy
4807,Adventure
4807,Comedy
7761,Comedy
2741,Action
2741,Drama
3656,Action
3656,Boys Love
3656,Supernatural
40483,Comedy
40483,Ecchi
1546,Comedy
1546,Fantasy
1546,Romance
1546,Ecchi
162,Comedy
162,Fantasy
162,Romance
37221,Action
52461,Fantasy
44037,Adventure
44037,Fantasy
44037,Romance
3858,Adventure
3858,Comedy
3858,Drama
157,Action
157,Comedy
157,Fantasy
157,Romance
157,Ecchi
2223,Fantasy
2223,Slice of Life
1137,Adventure
1137,Drama
1137,Fantasy
1137,Sci-Fi
4936,Comedy
4936,Slice of Life
5520,Comedy
5520,Fantasy
325,Drama
325,Romance
1492,Action
3493,Adventure
5203,Fantasy
5203,Slice of Life
116,Adventure
116,Comedy
116,Fantasy
116,Romance
40586,Comedy
40586,Fantasy
3631,Adventure
3631,Fantasy
12293,Action
12293,Comedy
12293,Fantasy
12293,Romance
12293,Ecchi
3561,Action
3561,Adventure
3561,Sci-Fi
13163,Supernatural
26453,Sports
52046,Action
52046,Fantasy
7768,Comedy
7768,Mystery
32881,Action
32881,Drama
32881,Sports
33478,Action
33478,Fantasy
33478,Sci-Fi
1249,Action
1249,Adventure
1249,Comedy
1249,Sci-Fi
45613,Comedy
45613,Romance
48675,Comedy
48675,Romance
32686,Sports
32686,Ecchi
3654,Comedy
3654,Fantasy
3654,Romance
3654,Ecchi
16910,Comedy
16910,Fantasy
16910,Slice of Life
621,Action
621,Horror
621,Mystery
1093,Comedy
1093,Gourmet
1093,Slice of Life
13659,Comedy
13659,Romance
14749,Comedy
14749,Romance
525,Adventure
525,Drama
525,Fantasy
27655,Action
27655,Sci-Fi
1186,Adventure
1186,Sci-Fi
1186,Sports
38062,Fantasy
38062,Slice of Life
9314,Adventure
9314,Fantasy
9314,Sci-Fi
127,Action
127,Comedy
127,Fantasy
127,Sci-Fi
243,Boys Love
243,Comedy
2705,Adventure
751,Action
751,Adventure
751,Comedy
751,Sci-Fi
16157,Action
16157,Comedy
16157,Fantasy
16157,Sci-Fi
1848,Action
1848,Adventure
1848,Fantasy
3159,Comedy
3159,Romance
53379,Comedy
53379,Romance
9331,Action
9331,Supernatural
1707,Comedy
1707,Sci-Fi
1707,Sports
39017,Mystery
39017,Romance
39017,Supernatural
34338,Drama
34338,Fantasy
48417,Action
48417,Fantasy
3827,Action
3827,Sports
28617,Comedy
28617,Sci-Fi
28617,Supernatural
28617,Ecchi
1710,Action
1710,Adventure
1710,Comedy
1710,Sci-Fi
8542,Drama
8542,Romance
8542,Sports
1864,Drama
1864,Fantasy
1864,Romance
44516,Action
44516,Romance
3653,Action
3653,Sci-Fi
50012,Mystery
50012,Slice of Life
39948,Mystery
39948,Supernatural
31559,Sports
11227,Action
11227,Comedy
11227,Sci-Fi
419,Adventure
419,Comedy
419,Supernatural
4214,Comedy
4214,Fantasy
4214,Romance
4214,Ecchi
1104,Comedy
1104,Romance
1104,Sci-Fi
1104,Ecchi
579,Comedy
579,Sci-Fi
579,Ecchi
2390,Action
2390,Adventure
2390,Comedy
2390,Fantasy
33037,
2716,Comedy
4088,Action
4088,Adventure
4088,Comedy
4088,Sci-Fi
1837,Action
1837,Adventure
1837,Comedy
1837,Sci-Fi
30355,Comedy
30355,Slice of Life
15489,Action
15489,Fantasy
28423,Comedy
28423,Supernatural
229,Comedy
41345,Action
41345,Supernatural
32962,Mystery
32962,Sci-Fi
34034,Action
34034,Fantasy
34927,Fantasy
34927,Slice of Life
42205,Action
42205,Adventure
42205,Supernatural
789,Drama
789,Fantasy
789,Supernatural
303,Comedy
303,Supernatural
5342,Action
5342,Supernatural
3407,Action
3407,Drama
3407,Sci-Fi
33475,Action
33475,Comedy
38161,Comedy
38161,Drama
38161,Mystery
3359,Action
3359,Fantasy
3359,Mystery
37206,Comedy
37206,Sports
50985,Comedy
22189,Comedy
22189,Slice of Life
2165,Comedy
2165,Fantasy
2165,Horror
38235,Sports
12963,Fantasy
30375,
174,Action
174,Drama
174,Supernatural
174,Ecchi
28835,Slice of Life
37722,Comedy
37722,Girls Love
3196,Drama
3196,Slice of Life
32230,Adventure
32230,Fantasy
39710,Drama
39710,Romance
2157,Sci-Fi
39388,Slice of Life
5962,Adventure
5962,Comedy
5962,Sports
50586,Comedy
50586,Mystery
50586,Suspense
2363,Adventure
2363,Comedy
2363,Fantasy
37202,Action
37202,Adventure
37202,Fantasy
19365,Action
19365,Comedy
31229,Action
31229,Fantasy
21671,Comedy
21671,Sci-Fi
3356,Fantasy
3388,
9693,Drama
9693,Sports
37926,Adventure
37926,Drama
37926,Mystery
800,Sci-Fi
800,Slice of Life
561,Action
561,Adventure
561,Sci-Fi
538,Comedy
538,Romance
538,Sci-Fi
623,Adventure
623,Comedy
623,Romance
873,Adventure
873,Drama
873,Fantasy
11457,Fantasy
11457,Supernatural
2595,Drama
2595,Romance
2595,Ecchi
29589,Comedy
29589,Romance
1022,Action
1022,Adventure
1022,Comedy
1022,Drama
1022,Sci-Fi
16726,Comedy
16726,Fantasy
3710,Horror
3710,Supernatural
40359,Drama
40359,Mystery
21407,Action
21407,Fantasy
636,Action
636,Adventure
636,Comedy
636,Drama
3737,Adventure
3737,Comedy
3457,Drama
3457,Mystery
3457,Romance
3457,Supernatural
308,Drama
308,Fantasy
308,Mystery
308,Sci-Fi
5039,Action
5039,Drama
5039,Horror
5039,Romance
5039,Sci-Fi
31442,Action
31442,Comedy
31442,Fantasy
31442,Ecchi
50923,Drama
50923,Fantasy
50923,Romance
39539,Action
39539,Drama
39539,Sci-Fi
592,Adventure
592,Fantasy
11835,Action
11835,Fantasy
33019,Comedy
33019,Fantasy
1214,Comedy
1214,Drama
1214,Slice of Life
49819,Action
53494,Action
53494,Adventure
53494,Fantasy
8394,Action
8394,Adventure
8394,Sci-Fi
10155,Action
10155,Adventure
10155,Fantasy
16385,Action
16385,Adventure
16385,Fantasy
3053,Sports
5155,Drama
5155,Romance
21431,Drama
21431,Mystery
21431,Sci-Fi
31068,
37210,Action
37210,Fantasy
37210,Ecchi
36793,Romance
7817,Comedy
7817,Romance
7817,Ecchi
956,Action
956,Adventure
956,Sci-Fi
1068,Adventure
1068,Sci-Fi
17827,Romance
126,Comedy
126,Drama
126,Romance
37259,Sports
3689,Adventure
3689,Comedy
3689,Sci-Fi
3811,Adventure
20945,Action
20945,Adventure
20945,Comedy
20945,Sci-Fi
32555,Comedy
1587,Supernatural
968,Action
968,Comedy
42963,Comedy
42963,Romance
3935,Action
3935,Adventure
11079,Comedy
36982,Comedy
4411,Action
4411,Sci-Fi
23201,Action
5914,Comedy
5914,Girls Love
5914,Slice of Life
5914,Ecchi
3349,Action
3349,Comedy
3349,Sci-Fi
3436,Adventure
3436,Sci-Fi
6509,Comedy
6509,Drama
6509,Slice of Life
38301,Action
38301,Adventure
6324,Action
6324,Comedy
6324,Romance
6324,Supernatural
6324,Ecchi
35905,Comedy
48761,Action
48761,Adventure
48761,Fantasy
244,Mystery
1844,Action
1844,Comedy
1844,Mystery
16512,Action
16512,Supernatural
1448,Adventure
1448,Sci-Fi
29785,Comedy
29785,Fantasy
29785,Romance
2598,Action
2598,Adventure
2598,Drama
2598,Sci-Fi
3129,Comedy
3129,Horror
1568,Action
1568,Comedy
1568,Romance
11837,Action
11837,Drama
11837,Horror
11837,Romance
11837,Sci-Fi
11837,Supernatural
42385,
14355,Adventure
14355,Slice of Life
49263,Slice of Life
2404,Action
2404,Horror
2404,Supernatural
21511,Action
21511,Sci-Fi
53163,Comedy
53163,Sci-Fi
17741,Drama
17741,Romance
1578,Adventure
1578,Comedy
1578,Drama
1578,Fantasy
1578,Romance
1578,Sci-Fi
1502,Comedy
1502,Fantasy
23945,Comedy
23945,Fantasy
23945,Ecchi
53077,Comedy
6973,Action
10014,Drama
36864,Comedy
36864,Romance
2579,Adventure
2579,Romance
27727,Comedy
3690,Adventure
3690,Comedy
3690,Romance
35928,Action
35928,Drama
35928,Romance
35928,Supernatural
36049,Comedy
36049,Gourmet
51417,Action
51417,Comedy
51417,Romance
4240,Action
4240,Adventure
4240,Sci-Fi
4935,Comedy
10359,Comedy
10359,Fantasy
2556,Adventure
2556,Drama
2772,Action
2772,Fantasy
1672,Comedy
1672,Sci-Fi
37496,Action
37496,Comedy
37496,Mystery
37496,Sci-Fi
30544,Action
30544,Comedy
30544,Fantasy
30544,Romance
30544,Sci-Fi
30544,Ecchi
32607,Slice of Life
1465,Action
1465,Sci-Fi
2804,Adventure
2804,Fantasy
6008,Fantasy
9906,Adventure
31680,Boys Love
31680,Comedy
31680,Drama
4208,Action
36432,Action
36432,Fantasy
36432,Sci-Fi
33023,Action
33023,Comedy
33023,Fantasy
33421,Action
33421,Supernatural
33240,Slice of Life
53848,Action
53848,Drama
50010,Comedy
50010,Mystery
4151,Action
4151,Adventure
4151,Drama
4151,Supernatural
19831,Comedy
196,Comedy
196,Drama
196,Sci-Fi
13377,Comedy
13377,Slice of Life
677,Drama
677,Romance
143,Drama
143,Girls Love
143,Supernatural
51213,Fantasy
51213,Ecchi
169,Action
169,Horror
169,Mystery
169,Romance
169,Supernatural
30363,Action
30363,Fantasy
30363,Romance
30363,Ecchi
1517,Action
1517,Comedy
1517,Drama
1517,Fantasy
1517,Horror
1517,Romance
1517,Sci-Fi
12191,Action
12191,Fantasy
44881,Action
44881,Drama
44881,Fantasy
33371,Action
33371,Sci-Fi
11285,Action
11285,Drama
11285,Fantasy
1675,Action
1675,Sci-Fi
4554,Comedy
4334,Action
4334,Sci-Fi
5534,Romance
5534,Slice of Life
3285,
24133,Action
24133,Fantasy
24133,Romance
18677,Comedy
18677,Fantasy
18677,Romance
18677,Ecchi
4066,Adventure
4066,Romance
4066,Sci-Fi
3077,Comedy
3077,Drama
3077,Supernatural
5140,
4073,Action
38256,Drama
38256,Suspense
1469,Action
1469,Adventure
1469,Comedy
1469,Fantasy
3313,Adventure
3313,Comedy
3313,Mystery
3615,Comedy
3615,Fantasy
3615,Romance
2221,Comedy
2221,Romance
293,Comedy
293,Fantasy
293,Sci-Fi
28221,Action
28221,Comedy
28221,Fantasy
9367,Action
9367,Drama
9367,Romance
9367,Sci-Fi
9367,Ecchi
40803,Sci-Fi
3130,Comedy
3130,Horror
40148,
109,Adventure
109,Comedy
109,Sci-Fi
38020,Action
38020,Drama
38020,Romance
38020,Sci-Fi
32866,Action
32866,Sci-Fi
32866,Ecchi
2684,Action
2684,Sci-Fi
2684,Sports
13145,Action
43735,
9028,Comedy
9028,Sports
11809,Comedy
8630,Action
8630,Comedy
8630,Romance
8630,Ecchi
115,Adventure
115,Comedy
115,Fantasy
1603,Action
1603,Sci-Fi
35589,Action
35589,Fantasy
4548,Action
4548,Comedy
4548,Supernatural
7904,Adventure
7904,Drama
7904,Fantasy
7904,Slice of Life
89,Drama
89,Sci-Fi
2215,Sci-Fi
24629,Comedy
24629,Gourmet
24629,Slice of Life
670,Drama
670,Romance
2713,Action
2713,Adventure
2713,Sci-Fi
21325,Comedy
21325,Slice of Life
21325,Supernatural
6112,Adventure
6112,Comedy
6112,Fantasy
6112,Ecchi
1727,Drama
1727,Fantasy
1727,Romance
47162,Action
47162,Adventure
47162,Fantasy
49109,Fantasy
49109,Slice of Life
41930,Drama
41930,Fantasy
18495,Comedy
18495,Slice of Life
580,Comedy
580,Gourmet
3619,Comedy
3619,Romance
39609,Slice of Life
1638,Adventure
1638,Fantasy
22663,Action
22663,Fantasy
22663,Romance
1533,Comedy
1533,Fantasy
1533,Romance
812,Adventure
812,Drama
812,Sci-Fi
292,Drama
292,Sports
3579,Action
3579,Sci-Fi
37517,Drama
37517,Girls Love
37517,Horror
1230,Adventure
1230,Drama
1230,Sci-Fi
9882,Horror
9882,Mystery
1082,Comedy
1082,Drama
1082,Mystery
1082,Sci-Fi
1082,Ecchi
2612,
1127,Comedy
1127,Sci-Fi
1127,Ecchi
36817,Comedy
36817,Ecchi
7160,Action
7160,Comedy
7160,Mystery
37393,Comedy
37393,Fantasy
6165,Drama
6165,Romance
3425,Adventure
3425,Slice of Life
2740,Action
2740,Drama
10572,Comedy
10572,Sports
10572,Ecchi
1724,Adventure
1724,Fantasy
23209,Drama
23209,Fantasy
8194,Adventure
8194,Fantasy
8194,Horror
8194,Supernatural
2576,Drama
2576,Slice of Life
288,Adventure
288,Comedy
288,Sports
2259,Comedy
2259,Fantasy
2259,Romance
261,Comedy
261,Romance
8277,Action
8277,Comedy
8277,Ecchi
33948,Comedy
33948,Slice of Life
3081,Romance
3081,Sports
285,Action
285,Adventure
285,Drama
285,Sci-Fi
32664,Slice of Life
33041,Action
33041,Drama
33041,Sci-Fi
38390,Comedy
43814,Supernatural
43814,Suspense
34280,Comedy
34280,Romance
5217,Action
5217,Sports
1721,Drama
1721,Romance
30651,Comedy
30651,Slice of Life
509,Comedy
509,Drama
509,Romance
3761,Adventure
51693,Action
51693,Comedy
51693,Fantasy
7479,Adventure
7479,Sports
3878,Comedy
3878,Slice of Life
1018,Adventure
1018,Comedy
1018,Fantasy
49470,Comedy
49470,Romance
11829,
36531,Action
36531,Sci-Fi
5891,Action
554,Action
554,Adventure
554,Comedy
554,Drama
554,Romance
149,Boys Love
149,Drama
149,Mystery
149,Supernatural
25939,Action
25939,Adventure
630,Comedy
630,Fantasy
630,Romance
630,Sci-Fi
3836,Adventure
4051,Action
4051,Adventure
4051,Comedy
4051,Sci-Fi
39936,Adventure
18095,Comedy
18095,Romance
18095,Ecchi
25859,Comedy
25859,Supernatural
3024,Action
3024,Fantasy
3024,Mystery
3024,Romance
2993,Comedy
2993,Fantasy
2993,Romance
2993,Ecchi
4332,Action
4332,Mystery
33433,Action
33433,Fantasy
2546,Drama
2546,Slice of Life
51940,Comedy
51940,Sci-Fi
11241,Action
11241,Adventure
54644,Fantasy
1219,Comedy
1219,Drama
1219,Romance
1219,Ecchi
2166,Comedy
2166,Slice of Life
10348,Sci-Fi
649,Comedy
649,Romance
649,Ecchi
1956,Action
1956,Ecchi
421,Comedy
421,Sci-Fi
53026,Action
53026,Sci-Fi
2578,Adventure
2578,Comedy
2578,Fantasy
278,Action
278,Comedy
278,Sci-Fi
54275,Comedy
54275,Romance
54275,Ecchi
3501,Adventure
3501,Fantasy
3501,Romance
50470,Comedy
50470,Supernatural
37458,Drama
37458,Mystery
193,Comedy
193,Drama
193,Romance
193,Ecchi
33487,Comedy
33487,Romance
13201,Action
13201,Adventure
13201,Comedy
13201,Fantasy
1243,Drama
1243,Mystery
1243,Sci-Fi
1243,Supernatural
4933,Action
4933,Fantasy
4933,Sci-Fi
38089,Slice of Life
9883,Comedy
30806,Action
30806,Drama
30806,Sci-Fi
32032,Sci-Fi
4514,Adventure
4514,Drama
34881,Comedy
34881,Romance
2041,Comedy
2041,Fantasy
2041,Romance
40677,Drama
37525,Mystery
37525,Suspense
3271,Adventure
3271,Sci-Fi
49515,Action
49515,Adventure
49515,Comedy
49515,Fantasy
7619,Adventure
7619,Supernatural
37611,
36587,Adventure
36587,Fantasy
37990,Sports
17919,Action
17919,Sci-Fi
7088,Action
7088,Comedy
7088,Fantasy
7088,Ecchi
694,Comedy
694,Drama
694,Romance
2709,Action
21729,Action
266,Action
266,Drama
266,Romance
266,Sci-Fi
3020,Comedy
3020,Slice of Life
13161,Action
13161,Fantasy
13161,Ecchi
48488,Avant Garde
48488,Horror
48488,Mystery
48488,Supernatural
2224,Romance
2224,Sports
49385,Comedy
49385,Fantasy
20473,Comedy
49533,Slice of Life
49533,Supernatural
688,Drama
688,Fantasy
21845,Drama
21845,Romance
21845,Sci-Fi
2243,Action
2243,Adventure
2243,Drama
52990,Romance
33018,Action
33018,Fantasy
2707,Adventure
1806,Action
1806,Adventure
1806,Comedy
1806,Supernatural
37964,Fantasy
37964,Mystery
38924,Comedy
38924,Slice of Life
39583,Sports
44387,Boys Love
44387,Drama
44387,Horror
44387,Mystery
44387,Supernatural
48363,Comedy
48363,Fantasy
8139,Adventure
8139,Comedy
8139,Drama
1660,Action
1660,Adventure
1660,Drama
1660,Sci-Fi
4262,Action
4262,Adventure
4262,Fantasy
4262,Ecchi
38778,Comedy
38778,Romance
38778,Ecchi
5343,Action
5343,Adventure
5343,Comedy
5343,Ecchi
26351,Comedy
26351,Romance
1882,Fantasy
50060,Fantasy
37476,Action
49820,Action
62,Drama
62,Romance
11703,Action
11703,Supernatural
5618,Comedy
5618,Slice of Life
18001,Action
18001,Drama
18001,Romance
18001,Sci-Fi
18001,Ecchi
33392,Boys Love
33392,Comedy
3807,Drama
3807,Romance
53012,Comedy
53012,Mystery
15377,Action
15377,Comedy
15377,Ecchi
4196,Action
4196,Ecchi
7580,Action
7580,Ecchi
6672,Action
6672,Sci-Fi
19841,Comedy
19841,Slice of Life
33668,Supernatural
21881,Action
21881,Adventure
21881,Fantasy
21881,Romance
5734,Romance
5734,Supernatural
50760,Comedy
48567,Supernatural
146,Comedy
146,Drama
146,Romance
146,Sci-Fi
146,Ecchi
30652,Comedy
30652,Sports
860,Action
860,Comedy
860,Fantasy
37487,Mystery
37487,Supernatural
52611,Fantasy
51403,Comedy
51403,Romance
51403,Sci-Fi
51403,Ecchi
5997,Action
5997,Adventure
5997,Drama
5997,Slice of Life
15875,Sports
23233,Action
23233,Fantasy
23233,Romance
23233,Ecchi
1669,Action
1669,Adventure
1669,Comedy
1669,Sci-Fi
1669,Sports
4286,Comedy
2255,Action
2255,Sci-Fi
38940,Action
38940,Fantasy
38940,Sci-Fi
6055,
3355,Adventure
19067,
5688,Adventure
5688,Comedy
5688,Fantasy
5688,Horror
5688,Supernatural
4470,Action
4470,Adventure
4470,Fantasy
4470,Sci-Fi
12461,Fantasy
12461,Romance
38276,Comedy
41623,Action
41623,Fantasy
41623,Ecchi
36882,Action
36882,Adventure
36882,Fantasy
4999,Comedy
4999,Romance
4999,Ecchi
1893,Comedy
1893,Romance
1893,Slice of Life
36483,
48862,Action
48862,Drama
11307,Drama
11307,Sci-Fi
2717,Action
2717,Adventure
2717,Drama
2717,Sci-Fi
41911,Action
41911,Adventure
41911,Fantasy
646,Comedy
646,Supernatural
33733,Sports
635,Action
635,Adventure
635,Comedy
635,Drama
2620,Action
2620,Adventure
13679,Adventure
36654,Supernatural
51817,Comedy
51817,Girls Love
21639,Action
21639,Fantasy
3325,Action
3325,Sci-Fi
2403,Comedy
2403,Drama
2403,Ecchi
22013,Comedy
273,Slice of Life
31404,Comedy
31404,Romance
31404,Ecchi
2826,Adventure
2826,Fantasy
23393,Adventure
23393,Slice of Life
4810,Action
4810,Adventure
4810,Sci-Fi
86,Comedy
86,Drama
86,Sci-Fi
51569,Action
51569,Drama
51569,Sci-Fi
18391,Comedy
3438,Sports
3900,Action
3900,Sci-Fi
1597,Comedy
2501,Adventure
2501,Comedy
12863,Sports
6201,Comedy
6201,Ecchi
38006,Sci-Fi
6902,
22877,Action
22877,Comedy
22877,Fantasy
22877,Romance
22877,Ecchi
50099,Sports
3809,Adventure
3809,Fantasy
3809,Romance
4657,Action
4657,Adventure
4657,Comedy
4657,Fantasy
2964,Drama
2964,Girls Love
2964,Sci-Fi
1853,Action
1853,Adventure
1853,Comedy
1853,Romance
1853,Sci-Fi
296,Action
296,Adventure
296,Comedy
296,Fantasy
296,Sci-Fi
297,Action
297,Adventure
297,Comedy
297,Ecchi
318,Comedy
318,Romance
318,Sci-Fi
318,Ecchi
10079,Comedy
10079,Romance
10079,Ecchi
19919,Slice of Life
18121,Comedy
1218,Comedy
1218,Drama
1218,Romance
1218,Ecchi
34474,
447,Action
447,Drama
53097,Fantasy
53097,Romance
53097,Sci-Fi
5505,Action
5505,Sci-Fi
4054,Comedy
4054,Slice of Life
28817,Action
28817,Comedy
28817,Girls Love
942,Comedy
942,Drama
942,Fantasy
942,Mystery
942,Romance
25099,Comedy
25099,Romance
25099,Ecchi
53213,Action
53213,Drama
53213,Mystery
34839,Drama
1123,Adventure
1123,Fantasy
1123,Supernatural
32802,Action
30039,
42514,Comedy
3114,Action
3114,Adventure
3114,Comedy
3114,Sci-Fi
9119,Slice of Life
32483,Sports
16355,Action
16355,Fantasy
16355,Romance
16355,Suspense
8624,Action
8624,Adventure
8624,Comedy
8624,Fantasy
16419,Action
16419,Fantasy
1599,Action
1599,Adventure
1599,Sci-Fi
3023,Comedy
3023,Supernatural
3023,Ecchi
8536,Comedy
8536,Romance
8536,Supernatural
6472,Horror
39417,Action
39417,Fantasy
39417,Sci-Fi
618,Action
618,Adventure
618,Fantasy
618,Horror
2965,Mystery
2965,Sci-Fi
4101,Comedy
4101,Fantasy
347,Action
347,Adventure
347,Fantasy
347,Sci-Fi
34866,Action
34866,Fantasy
34866,Sci-Fi
33197,Suspense
1445,Adventure
10213,Action
10213,Comedy
10213,Romance
10213,Ecchi
31537,Fantasy
31537,Slice of Life
33788,Comedy
19855,Action
19855,Sci-Fi
50864,Fantasy
37328,Fantasy
37328,Slice of Life
17115,Action
17115,Adventure
17115,Comedy
17115,Fantasy
38009,Slice of Life
42808,Action
42808,Adventure
2074,Adventure
2074,Comedy
2074,Fantasy
40595,Action
40595,Fantasy
40595,Romance
37968,Fantasy
37968,Slice of Life
37587,Fantasy
45572,Fantasy
45572,Sci-Fi
4052,Action
4052,Adventure
4052,Sci-Fi
4468,Adventure
4468,Fantasy
34580,
2970,Action
2970,Adventure
2970,Fantasy
33850,Fantasy
33850,Romance
6609,Comedy
6609,Romance
5940,Action
5940,Adventure
5940,Fantasy
14515,Comedy
14515,Romance
14515,Supernatural
54854,Fantasy
40957,Comedy
40957,Gourmet
495,Adventure
495,Comedy
495,Fantasy
495,Ecchi
27737,
31196,Action
31456,Fantasy
31456,Romance
8123,Comedy
8123,Gourmet
31147,Action
31147,Drama
31147,Fantasy
31147,Mystery
31147,Sci-Fi
37982,Drama
37982,Romance
2494,Comedy
2494,Fantasy
2494,Ecchi
48413,Comedy
48413,Fantasy
54858,Sci-Fi
1541,Action
928,Adventure
928,Sci-Fi
52608,Action
52608,Fantasy
52608,Romance
3008,Action
3008,Adventure
3008,Comedy
26395,Comedy
38669,
37324,Comedy
37324,Supernatural
926,Action
926,Adventure
926,Sci-Fi
31430,Action
31430,Horror
31430,Sci-Fi
1703,Action
1703,Drama
1377,Drama
1377,Sci-Fi
222,Action
222,Adventure
222,Comedy
222,Mystery
222,Sci-Fi
2231,Romance
7590,Comedy
7590,Romance
10197,Comedy
10197,Supernatural
9922,Comedy
9922,Drama
9922,Romance
9922,Ecchi
2783,Adventure
2783,Fantasy
48859,Comedy
48859,Slice of Life
31716,Action
31716,Comedy
31716,Romance
31716,Supernatural
2510,Action
2510,Sci-Fi
7082,Comedy
7082,Fantasy
17082,Slice of Life
38302,Comedy
563,Comedy
563,Romance
563,Sci-Fi
2836,Adventure
2836,Comedy
2814,Comedy
12471,Action
12471,Adventure
12471,Drama
12471,Sci-Fi
43229,Action
43229,Award Winning
43229,Mystery
43229,Sci-Fi
35983,Sports
28391,Sci-Fi
28391,Sports
886,Comedy
886,Romance
886,Supernatural
886,Ecchi
34077,Action
48777,Fantasy
271,Action
271,Adventure
271,Sci-Fi
782,Drama
782,Supernatural
34834,Action
34834,Comedy
34834,Fantasy
53426,Comedy
18097,Sports
1532,Boys Love
1532,Comedy
1532,Drama
2766,Adventure
2766,Comedy
30567,Comedy
4773,Action
4773,Adventure
4773,Fantasy
4773,Sci-Fi
10554,Action
10554,Drama
10554,Sports
2128,Action
2128,Adventure
2128,Sci-Fi
51706,Action
51706,Comedy
51706,Fantasy
51706,Ecchi
13769,Action
13769,Fantasy
36902,Comedy
36902,Fantasy
11615,Comedy
11615,Slice of Life
21177,Action
21177,Sci-Fi
16393,Comedy
16393,Mystery
11491,Comedy
11491,Slice of Life
533,Comedy
1103,Comedy
1103,Romance
1103,Sci-Fi
1103,Ecchi
7845,Adventure
7845,Fantasy
667,Comedy
667,Drama
667,Girls Love
27721,Fantasy
626,Comedy
626,Fantasy
626,Romance
21835,
37345,Action
37345,Fantasy
37345,Romance
4515,Drama
9624,Romance
9624,Ecchi
40228,Slice of Life
375,Action
375,Adventure
375,Comedy
375,Sci-Fi
40167,Action
9330,Action
9330,Romance
9330,Supernatural
4362,Comedy
4362,Sci-Fi
771,Drama
771,Fantasy
31629,Adventure
31629,Fantasy
248,Comedy
248,Romance
248,Ecchi
9041,Action
