anime_id,url,title,title_english,source,episodes,status,aired start,aired finish,duration(minutes per episode),rating,score,scored by (#users),rank,popularity(rank),season,calculated year,year,broadcast day,producers,studios,genres,theme,demographic,members
44151,https://myanimelist.net/anime/44151/Sai_Er_Hao_Season_8__Huanmeng_Zhan_Ji,Sai Er Hao Season 8: Huanmeng Zhan Ji,,Game,30,Finished Airing,1/20/2017,8/18/2017,18,PG - Children,,,19900,20846,winter,2017,2017,Unknown,Unknown,Unknown,NA,NA,Kids,117
44152,https://myanimelist.net/anime/44152/Sai_Er_Hao_Season_9__Pili_Jiuchong_Tian,Sai Er Hao Season 9: Pili Jiuchong Tian,,Game,30,Finished Airing,6/8/2018,9/28/2018,16,PG - Children,,,19901,20938,summer,2018,2018,Unknown,Unknown,Unknown,NA,NA,Kids,112
47762,https://myanimelist.net/anime/47762/Saibei_Chengzhang_Ji,Saibei Chengzhang Ji,,Original,26,Finished Airing,1/1/2018,,20,PG - Children,,,19904,22364,,2018,,Unknown,Unknown,Unknown,NA,NA,Kids,74
5810,https://myanimelist.net/anime/5810/Sakuran_Boy_DT,Sakuran Boy DT,,Original,11,Finished Airing,1/15/2009,3/26/2009,5,PG-13 - Teens 13 or older,,,19920,14441,winter,2009,2009,Thursdays,Unknown,Unknown,Comedy,Super Power,NA,631
52337,https://myanimelist.net/anime/52337/Sakuretsu_Amabie-hime,Sakuretsu! Amabie-hime.,,Original,12,Finished Airing,7/2/2022,9/24/2022,3,G - All Ages,,,19921,17427,summer,2022,2022,Saturdays,Unknown,CANON RECORDINGS,Comedy,NA,NA,320
54848,https://myanimelist.net/anime/54848/Sakuretsu_Amabie-hime_Season_2,Sakuretsu! Amabie-hime. Season 2,,Original,12,Finished Airing,4/9/2023,6/24/2023,3,G - All Ages,,,19922,18404,spring,2023,2023,Sundays,Unknown,CANON RECORDINGS,Comedy,NA,NA,256
45892,https://myanimelist.net/anime/45892/Salad_Yingyu_Leyuan,Salad Yingyu Leyuan,Salad English Park,Original,103,Finished Airing,1/1/2007,,10,PG - Children,,,19924,24206,,2007,,Unknown,Unknown,Unknown,NA,"Anthropomorphic, Educational",Kids,50
31691,https://myanimelist.net/anime/31691/San_Mao_Liu_Lang_Ji_2006,San Mao Liu Lang Ji (2006),Wanderings of Sanmao,Unknown,25,Finished Airing,1/1/2006,,25,PG - Children,,,19933,17818,,2006,,Unknown,Unknown,Unknown,Comedy,Historical,Kids,293
43253,https://myanimelist.net/anime/43253/San_Mao_Liu_Lang_Ji_TV,San Mao Liu Lang Ji (TV),,Unknown,4,Finished Airing,1/1/1984,,10,PG - Children,,,19934,21397,,1984,,Unknown,Unknown,Shanghai Animation Film Studio,NA,NA,Kids,93
43256,https://myanimelist.net/anime/43256/San_Mao_Lixian_Ji,San Mao Lixian Ji,,Unknown,20,Finished Airing,11/15/2010,,22,PG - Children,,,19935,24474,,2010,,Unknown,Unknown,Unknown,Adventure,NA,Kids,48
43257,https://myanimelist.net/anime/43257/San_Mao_Luxing_Ji,San Mao Luxing Ji,,Unknown,26,Finished Airing,10/28/2013,11/25/2013,22,PG - Children,,,19936,23095,fall,2013,2013,Unknown,Unknown,Unknown,Adventure,NA,Kids,63
43255,https://myanimelist.net/anime/43255/San_Mao_Qiyu_Ji,San Mao Qiyu Ji,,Unknown,26,Finished Airing,11/8/2010,,22,PG - Children,,,19937,24616,,2010,,Unknown,Unknown,Unknown,Adventure,NA,Kids,47
43967,https://myanimelist.net/anime/43967/San_Shi_Liu_Ji_Qiyu_Ji,San Shi Liu Ji Qiyu Ji,,Original,36,Finished Airing,1/1/1999,,22,PG - Children,,,19939,23416,,1999,,Unknown,Unknown,Shanghai Animation Film Studio,NA,NA,Kids,58
47646,https://myanimelist.net/anime/47646/San_Zhi_Songshu,San Zhi Songshu,Three Squirrels,Original,52,Finished Airing,1/1/2018,,13,PG - Children,,,19944,23161,,2018,,Unknown,Unknown,Unknown,"Adventure, Fantasy",Anthropomorphic,Kids,62
47647,https://myanimelist.net/anime/47647/San_Zhi_Songshu__Songshu_Xiao_Zhen,San Zhi Songshu: Songshu Xiao Zhen,,Original,52,Finished Airing,1/13/2019,,12,PG - Children,,,19945,23201,,2019,,Unknown,Unknown,Unknown,"Adventure, Fantasy",Anthropomorphic,Kids,61
47648,https://myanimelist.net/anime/47648/San_Zhi_Songshu__Songshu_Xiao_Zhen_2,San Zhi Songshu: Songshu Xiao Zhen 2,,Original,26,Finished Airing,1/1/2020,,13,PG - Children,,,19946,23202,,2020,,Unknown,Unknown,Unknown,"Adventure, Fantasy",Anthropomorphic,Kids,61
47649,https://myanimelist.net/anime/47649/San_Zhi_Songshu__Zhongguo_Xing,San Zhi Songshu: Zhongguo Xing,,Original,26,Finished Airing,1/1/2021,,13,PG - Children,,,19947,23055,,2021,,Unknown,Unknown,Unknown,"Adventure, Fantasy",Anthropomorphic,Kids,63
44909,https://myanimelist.net/anime/44909/San_Zhi_Xiao_Zhu__Mofa_Da_Maoxian,San Zhi Xiao Zhu: Mofa Da Maoxian,,Original,26,Finished Airing,1/1/2016,,15,PG - Children,,,19953,24018,,2016,,Unknown,Unknown,Unknown,"Adventure, Fantasy",Anthropomorphic,Kids,51
39135,https://myanimelist.net/anime/39135/Hong_Mao_Lan_Tu__Yongzhe_Guilai,Hong Mao Lan Tu: Yongzhe Guilai,,Unknown,52,Finished Airing,1/11/2011,,17,G - All Ages,,,19961,20362,,2011,,Unknown,Unknown,Unknown,NA,NA,Kids,143
46023,https://myanimelist.net/anime/46023/Sanqi_Xiao_Fuxing,Sanqi Xiao Fuxing,,Original,52,Finished Airing,,,11,PG - Children,,,19967,24254,,,,Unknown,Unknown,Unknown,Comedy,NA,Kids,49
46028,https://myanimelist.net/anime/46028/Sanqi_Xiao_Fuxing__Bao_Lu_Xiansheng,Sanqi Xiao Fuxing: Bao Lu Xiansheng,,Original,26,Finished Airing,,,15,PG - Children,,,19968,24255,,,,Unknown,Unknown,Unknown,Comedy,NA,Kids,49
46035,https://myanimelist.net/anime/46035/Sanqi_Xiao_Fuxing__Bian_Fei_Wei_Bao_Lu,Sanqi Xiao Fuxing: Bian Fei Wei Bao Lu,,Original,26,Finished Airing,,,15,PG - Children,,,19969,24083,,,,Unknown,Unknown,Unknown,Comedy,NA,Kids,51
46032,https://myanimelist.net/anime/46032/Sanqi_Xiao_Fuxing__Caihong_Yuezhang,Sanqi Xiao Fuxing: Caihong Yuezhang,,Original,26,Finished Airing,,,15,PG - Children,,,19970,24332,,,,Unknown,Unknown,Unknown,Comedy,NA,Kids,49
46026,https://myanimelist.net/anime/46026/Sanqi_Xiao_Fuxing__Duo_Bao_Qibing,Sanqi Xiao Fuxing: Duo Bao Qibing,,Original,26,Finished Airing,1/1/2012,,15,PG - Children,,,19971,24424,,2012,,Unknown,Unknown,Unknown,Comedy,NA,Kids,48
46029,https://myanimelist.net/anime/46029/Sanqi_Xiao_Fuxing__Haixia_Xiongdi,Sanqi Xiao Fuxing: Haixia Xiongdi,,Original,26,Finished Airing,,,15,PG - Children,,,19972,24482,,,,Unknown,Unknown,Unknown,NA,NA,Kids,48
46036,https://myanimelist.net/anime/46036/Sanqi_Xiao_Fuxing__Jun_Jun_Daluan_Dou,Sanqi Xiao Fuxing: Jun Jun Daluan Dou,,Original,26,Finished Airing,,,15,PG - Children,,,19973,24207,,,,Unknown,Unknown,Unknown,Comedy,NA,Kids,50
46025,https://myanimelist.net/anime/46025/Sanqi_Xiao_Fuxing__Rong_Cheng_Yiji,Sanqi Xiao Fuxing: Rong Cheng Yiji,,Original,26,Finished Airing,,,15,PG - Children,,,19974,24208,,,,Unknown,Unknown,Unknown,Adventure,NA,Kids,50
46027,https://myanimelist.net/anime/46027/Sanqi_Xiao_Fuxing__Sanqi_Zhen_Yi_Shi,Sanqi Xiao Fuxing: Sanqi Zhen Yi Shi,,Original,26,Finished Airing,,,15,PG - Children,,,19975,24257,,,,Unknown,Unknown,Unknown,Comedy,NA,Kids,49
46033,https://myanimelist.net/anime/46033/Sanqi_Xiao_Fuxing__Shenqi_de_Bai_Guo_Teng,Sanqi Xiao Fuxing: Shenqi de Bai Guo Teng,,Original,26,Finished Airing,,,15,PG - Children,,,19976,24208,,,,Unknown,Unknown,Unknown,Comedy,NA,Kids,50
46024,https://myanimelist.net/anime/46024/Sanqi_Xiao_Fuxing__Xiao_Fuxing_Ai_Kexue,Sanqi Xiao Fuxing: Xiao Fuxing Ai Kexue,,Original,26,Finished Airing,,,15,PG - Children,,,19977,24258,,,,Unknown,Unknown,Unknown,Comedy,NA,Kids,49
46034,https://myanimelist.net/anime/46034/Sanqi_Xiao_Fuxing__Xuyuan_Shanzhuang,Sanqi Xiao Fuxing: Xuyuan Shanzhuang,,Original,26,Finished Airing,,,15,PG - Children,,,19979,24129,,,,Unknown,Unknown,Unknown,Comedy,NA,Kids,50
46030,https://myanimelist.net/anime/46030/Sanqi_Xiao_Fuxing__Zhi_Dou_Sanshiliu_Ji,Sanqi Xiao Fuxing: Zhi Dou Sanshiliu Ji,,Original,27,Finished Airing,,,15,PG - Children,,,19980,24018,,,,Unknown,Unknown,Unknown,Comedy,NA,Kids,51
46031,https://myanimelist.net/anime/46031/Sanqi_Xiao_Fuxing__Xuyuan_Ji,Sanqi Xiao Fuxing: Xuyuan Ji,,Original,26,Finished Airing,,,15,PG - Children,,,19981,24627,,,,Unknown,Unknown,Unknown,NA,NA,Kids,47
47976,https://myanimelist.net/anime/47976/Sanqiannian_Renwu_Zhihui_Gushi,Sanqiannian Renwu Zhihui Gushi,,Other,60,Finished Airing,,,15,PG - Children,,,19981,24677,,,,Unknown,Unknown,Unknown,NA,Historical,Kids,46
38147,https://myanimelist.net/anime/38147/Hoshi_no_Shima_no_Nyanko,Hoshi no Shima no Nyanko,,Game,26,Finished Airing,10/6/2018,3/30/2019,12,G - All Ages,,,19988,15385,fall,2018,2018,Saturdays,"Include P.D., Ongaq",Animation Planet,"Adventure, Slice of Life",NA,NA,494
47830,https://myanimelist.net/anime/47830/Sanxingdui_Rongyao_Juexing,Sanxingdui Rongyao Juexing,,Original,52,Finished Airing,8/19/2019,,13,PG - Children,,,19994,24004,,2019,,Unknown,Unknown,Unknown,Fantasy,NA,Kids,51
46290,https://myanimelist.net/anime/46290/Sanzijing_Li_De_Gushi,Sanzijing Li De Gushi,,Other,22,Finished Airing,1/1/2011,,12,PG - Children,,,19995,23916,,2011,,Unknown,Unknown,Unknown,Fantasy,Historical,Kids,52
45480,https://myanimelist.net/anime/45480/Sanzijing_Waizhuan,Sanzijing Waizhuan,,Book,26,Finished Airing,9/2/2013,,12,PG - Children,,,19996,25138,,2013,,Unknown,Unknown,Unknown,Fantasy,NA,Kids,43
27681,https://myanimelist.net/anime/27681/Sasurai-kun,Sasurai-kun,,Manga,13,Finished Airing,4/7/1992,6/30/1992,25,PG-13 - Teens 13 or older,,,20007,16386,spring,1992,1992,Tuesdays,"Asatsu DK, TBS",Shin-Ei Animation,"Comedy, Slice of Life",NA,NA,398
4684,https://myanimelist.net/anime/4684/Scarecrowman,Scarecrowman,Scarecrowman,Original,26,Finished Airing,7/3/2008,12/25/2008,25,G - All Ages,,,20014,15224,summer,2008,2008,Unknown,VAP,TMS Entertainment,Fantasy,NA,Kids,511
46339,https://myanimelist.net/anime/46339/Se_La,Se La,,Original,26,Finished Airing,3/18/2004,,12,PG - Children,,,20016,24677,,2004,,Unknown,Unknown,Unknown,Fantasy,Anthropomorphic,Kids,46
35641,https://myanimelist.net/anime/35641/Huan_Bian_Jingling__Dangao_Tianxin,Huan Bian Jingling: Dangao Tianxin,,Original,40,Finished Airing,11/10/2012,2/18/2013,24,PG - Children,,,20026,18769,fall,2012,2012,Unknown,Unknown,Alpha Animation,"Adventure, Comedy",NA,Kids,235
42482,https://myanimelist.net/anime/42482/Seizei_Ganbare_Mahou_Shoujo_Kurumi_3rd_Season,Seizei Ganbare! Mahou Shoujo Kurumi 3rd Season,,Original,25,Finished Airing,10/7/2020,9/29/2021,4,G - All Ages,,,20029,12331,fall,2020,2020,Wednesdays,Lantis,Pie in the sky,NA,"Mahou Shoujo, Parody",NA,1191
30028,https://myanimelist.net/anime/30028/Sekai_Meisaku_Douwa_Series,Sekai Meisaku Douwa Series,,Unknown,4,Finished Airing,4/7/1988,4/28/1988,25,G - All Ages,,,20032,15048,spring,1988,1988,Thursdays,Unknown,Toei Animation,"Adventure, Fantasy, Supernatural",Historical,Kids,537
25607,https://myanimelist.net/anime/25607/Sekai_no_Fushigi_Tanken_Series,Sekai no Fushigi Tanken Series,,Unknown,10,Finished Airing,1/1/1978,,25,G - All Ages,,,20034,19188,,1978,,Unknown,Unknown,Unknown,"Adventure, Fantasy",Historical,NA,211
47285,https://myanimelist.net/anime/47285/Senba_Xingfu_Dao,Senba Xingfu Dao,Senba Happy Island,Original,52,Finished Airing,11/21/2016,12/22/2016,13,PG - Children,,,20043,23206,fall,2016,2016,Unknown,Unknown,Unknown,Fantasy,Anthropomorphic,Kids,61
46567,https://myanimelist.net/anime/46567/Senlin_Hao_Huoban__Kuaile_Shenghuo,Senlin Hao Huoban: Kuaile Shenghuo,,Original,58,Finished Airing,,,10,PG - Children,,,20048,24987,,,,Unknown,Unknown,Unknown,NA,Anthropomorphic,Kids,44
46261,https://myanimelist.net/anime/46261/Senlin_Li_De_Gushi,Senlin Li De Gushi,,Original,26,Finished Airing,1/1/2011,,11,PG - Children,,,20049,24532,,2011,,Unknown,Unknown,Unknown,Fantasy,Anthropomorphic,Kids,47
46369,https://myanimelist.net/anime/46369/Senlin_Yizu,Senlin Yizu,,Original,12,Finished Airing,1/1/2011,,10,PG - Children,,,20052,25035,,2011,,Unknown,Unknown,Unknown,NA,NA,Kids,44
34456,https://myanimelist.net/anime/34456/Sentai_Hero_Sukiyaki_Force__Gunma_no_Heiwa_wo_Negau_Season,Sentai Hero Sukiyaki Force: Gunma no Heiwa wo Negau Season,,Original,24,Finished Airing,1/9/2017,6/19/2017,2,G - All Ages,,,20058,14557,winter,2017,2017,Mondays,Unknown,Studio 4°C,Comedy,"Parody, Super Power",NA,613
37054,https://myanimelist.net/anime/37054/Sentai_Hero_Sukiyaki_Force__Gunma_no_Heiwa_wo_Negau_Season_e_Mata,"Sentai Hero Sukiyaki Force: Gunma no Heiwa wo Negau Season e, Mata?",,Original,24,Finished Airing,1/15/2018,6/25/2018,2,G - All Ages,,,20060,16949,winter,2018,2018,Unknown,Unknown,Studio 4°C,Comedy,"Parody, Super Power",NA,357
48255,https://myanimelist.net/anime/48255/Seonmulgonglyong_Dibo,Seonmulgonglyong Dibo,"Dibo, the Gift Dragon",Original,52,Finished Airing,1/1/2004,1/1/2006,11,PG - Children,,,20062,24258,,2004,,Unknown,Unknown,Unknown,Fantasy,Anthropomorphic,Kids,49
28887,https://myanimelist.net/anime/28887/Setsuzoku_Muyou,Setsuzoku Muyou,,Original,26,Finished Airing,12/3/2014,1/1/2015,3,G - All Ages,,,20063,19005,,2014,,Wednesdays,Tokyo MX,Unknown,Comedy,NA,NA,220
48254,https://myanimelist.net/anime/48254/Shadow_Fighter,Shadow Fighter,,Unknown,26,Finished Airing,7/7/2005,1/12/2006,,PG - Children,,,20065,20704,summer,2005,2005,Unknown,Unknown,Unknown,NA,NA,Kids,125
46049,https://myanimelist.net/anime/46049/Shajiabang_Xin_Chuan,Shajiabang Xin Chuan,,Unknown,30,Finished Airing,1/1/2007,,22,PG - Children,,,20066,24483,,2007,,Unknown,Unknown,Unknown,NA,"Historical, Military",Kids,48
35508,https://myanimelist.net/anime/35508/Shampoo_Ouji,Shampoo Ouji,,Picture book,12,Finished Airing,10/1/2007,12/17/2007,5,G - All Ages,,,20069,19181,fall,2007,2007,Mondays,Unknown,Unknown,"Adventure, Fantasy",NA,Kids,211
47460,https://myanimelist.net/anime/47460/Shan_Buzai_Gao,Shan Buzai Gao,,Unknown,26,Finished Airing,,,13,PG - Children,,,20070,24680,,,,Unknown,Unknown,Unknown,"Comedy, Fantasy",NA,Kids,46
46637,https://myanimelist.net/anime/46637/Shang_Sheng_Fanli,Shang Sheng Fanli,,Other,52,Finished Airing,,,13,PG - Children,,,20078,24995,,,,Unknown,Unknown,Unknown,NA,Historical,Kids,44
47946,https://myanimelist.net/anime/47946/Shanguang_Xiao_Zongdui,Shanguang Xiao Zongdui,,Original,26,Finished Airing,1/1/2019,,11,PG - Children,,,20082,22454,,2019,,Unknown,Unknown,Unknown,NA,NA,Kids,72
47496,https://myanimelist.net/anime/47496/Shanhai_Baobei_2nd_Season,Shanhai Baobei 2nd Season,,Original,26,Finished Airing,,,12,PG - Children,,,20084,24428,,,,Unknown,Unknown,Unknown,Fantasy,NA,Kids,48
47495,https://myanimelist.net/anime/47495/Shanhai_Baobei,Shanhai Baobei,,Original,26,Finished Airing,8/22/2017,,12,PG - Children,,,20086,24435,,2017,,Unknown,Unknown,Unknown,Fantasy,NA,Kids,48
46902,https://myanimelist.net/anime/46902/Shanhai_Qi_Tan,Shanhai Qi Tan,,Original,26,Finished Airing,1/1/2012,,13,G - All Ages,,,20087,23166,,2012,,Unknown,Unknown,Unknown,"Adventure, Fantasy",NA,Kids,62
45835,https://myanimelist.net/anime/45835/Shanmao_He_Jimi,Shanmao He Jimi,,Original,108,Finished Airing,9/1/2009,,15,PG - Children,,,20090,24427,,2009,,Unknown,Unknown,Unknown,Fantasy,Anthropomorphic,Kids,48
45838,https://myanimelist.net/anime/45838/Shanmao_He_Jimi__Jianianhua,Shanmao He Jimi: Jianianhua,,Original,108,Finished Airing,1/1/2011,,12,PG - Children,,,20091,24542,,2011,,Unknown,Unknown,Unknown,NA,NA,Kids,47
45837,https://myanimelist.net/anime/45837/Shanmao_He_Jimi__Kuaile_Pian,Shanmao He Jimi: Kuaile Pian,,Original,108,Finished Airing,,,15,PG - Children,,,20092,24541,,,,Unknown,Unknown,Unknown,Fantasy,Anthropomorphic,Kids,47
45844,https://myanimelist.net/anime/45844/Shanmao_He_Jimi__Mohuan_Pintu,Shanmao He Jimi: Mohuan Pintu,The Magic Puzzle of Shanmaon and Jimi,Original,52,Finished Airing,,,12,PG - Children,,,20093,24535,,,,Unknown,Unknown,Unknown,Fantasy,Anthropomorphic,Kids,47
45845,https://myanimelist.net/anime/45845/Shanmao_He_Jimi__Pintu_Mima,Shanmao He Jimi: Pintu Mima,Puzzle Code of Shanmao and Jimi,Original,52,Finished Airing,3/1/2013,,12,PG - Children,,,20094,24924,,2013,,Unknown,Unknown,Unknown,Fantasy,Anthropomorphic,Kids,45
45839,https://myanimelist.net/anime/45839/Shanmao_He_Jimi__Quanjia_Le,Shanmao He Jimi: Quanjia Le,,Original,108,Finished Airing,4/17/2011,,12,PG - Children,,,20095,24996,,2011,,Unknown,Unknown,Unknown,Fantasy,Anthropomorphic,Kids,44
45843,https://myanimelist.net/anime/45843/Shanmao_He_Jimi__Yijia_Qin,Shanmao He Jimi: Yijia Qin,,Original,108,Finished Airing,1/1/2012,,12,PG - Children,,,20096,24997,,2012,,Unknown,Unknown,Unknown,Fantasy,Anthropomorphic,Kids,44
46909,https://myanimelist.net/anime/46909/Shanmao_Jimi__Kuaile_Pian,Shanmao Jimi: Kuaile Pian,,Original,108,Finished Airing,1/1/2014,,15,PG - Children,,,20097,24259,,2014,,Unknown,Unknown,Unknown,NA,NA,Kids,49
43450,https://myanimelist.net/anime/43450/Shao_Nian_Effendi,Shao Nian Effendi,,Other,104,Finished Airing,1/1/2012,,12,PG - Children,,,20100,21770,,2012,,Unknown,Unknown,Unknown,NA,NA,Kids,83
36015,https://myanimelist.net/anime/36015/Shaolin_Chuanqi,Shaolin Chuanqi,,Unknown,26,Finished Airing,,,22,PG-13 - Teens 13 or older,,,20101,19976,,,,Unknown,Unknown,Unknown,"Action, Adventure, Comedy, Fantasy",Martial Arts,NA,166
44175,https://myanimelist.net/anime/44175/Shaolin_Hai_Bao,Shaolin Hai Bao,,Original,51,Finished Airing,4/24/2010,,14,PG - Children,,,20102,23167,,2010,,Unknown,Unknown,Unknown,NA,Martial Arts,Kids,62
47105,https://myanimelist.net/anime/47105/Shaonian_Caocao,Shaonian Caocao,,Original,40,Finished Airing,1/1/2015,,13,PG - Children,,,20106,25201,,2015,,Unknown,Unknown,Unknown,NA,NA,Kids,42
46918,https://myanimelist.net/anime/46918/Shaonian_Chenjingrun,Shaonian Chenjingrun,,Other,13,Finished Airing,1/1/2013,,12,PG - Children,,,20107,24862,,2013,,Unknown,Unknown,Unknown,NA,NA,Kids,45
45889,https://myanimelist.net/anime/45889/Shaonian_Direnjie,Shaonian Direnjie,,Other,52,Finished Airing,1/1/2008,,15,PG - Children,,,20108,24545,,2008,,Unknown,Unknown,Unknown,NA,Historical,Kids,47
46528,https://myanimelist.net/anime/46528/Shaonian_Hua_Tuo,Shaonian Hua Tuo,,Original,52,Finished Airing,1/1/2012,,13,PG - Children,,,20110,24998,,2012,,Unknown,Unknown,Unknown,NA,NA,Kids,44
45718,https://myanimelist.net/anime/45718/Shaonian_Huo_Yuan_Jia,Shaonian Huo Yuan Jia,,Other,26,Finished Airing,11/1/2006,1/1/2007,13,PG - Children,,,20111,22226,,2006,,Unknown,Unknown,Unknown,NA,"Historical, Martial Arts",Kids,76
44413,https://myanimelist.net/anime/44413/Shaonian_Shiye,Shaonian Shiye,,Original,26,Finished Airing,8/31/2010,,13,PG - Children,,,20115,23062,,2010,,Unknown,Unknown,Unknown,NA,Historical,Kids,63
44424,https://myanimelist.net/anime/44424/Shaonian_Shiye__Duanan_Chuanqi,Shaonian Shiye: Duanan Chuanqi,,Original,26,Finished Airing,5/15/2018,5/31/2018,14,PG - Children,,,20117,22208,spring,2018,2018,Unknown,Unknown,Unknown,NA,Historical,Kids,76
44421,https://myanimelist.net/anime/44421/Shaonian_Shiye__Gongji_Da_Yu,Shaonian Shiye: Gongji Da Yu,,Original,26,Finished Airing,6/12/2017,6/28/2017,14,PG - Children,,,20118,22365,spring,2017,2017,Unknown,Unknown,Unknown,NA,Historical,Kids,74
44422,https://myanimelist.net/anime/44422/Shaonian_Shiye__Ji_Yu_Shengdian,Shaonian Shiye: Ji Yu Shengdian,,Original,26,Finished Airing,9/25/2017,10/18/2017,14,PG - Children,,,20119,22166,fall,2017,2017,Unknown,Unknown,Unknown,NA,Historical,Kids,77
44426,https://myanimelist.net/anime/44426/Shaonian_Shiye__Jishan_Yang_Ming,Shaonian Shiye: Jishan Yang Ming,,Original,26,Finished Airing,11/4/2019,11/11/2019,14,PG - Children,,,20120,21983,fall,2019,2019,Unknown,Unknown,Unknown,NA,Historical,Kids,80
44416,https://myanimelist.net/anime/44416/Shaonian_Shiye__Ren_Shanxing_Tianxia,Shaonian Shiye: Ren Shanxing Tianxia,,Original,26,Finished Airing,9/1/2012,3/1/2013,14,PG - Children,,,20121,21815,fall,2012,2012,Unknown,Unknown,Unknown,NA,Historical,Kids,82
44423,https://myanimelist.net/anime/44423/Shaonian_Shiye__Shenmi_Dadao,Shaonian Shiye: Shenmi Dadao,,Original,26,Finished Airing,4/24/2018,5/14/2018,14,PG - Children,,,20122,22162,spring,2018,2018,Unknown,Unknown,Unknown,NA,Historical,Kids,77
44415,https://myanimelist.net/anime/44415/Shaonian_Shiye__Xiayi_Huanle_Xing,Shaonian Shiye: Xiayi Huanle Xing,,Original,26,Finished Airing,5/1/2012,11/1/2012,14,PG - Children,,,20123,21668,spring,2012,2012,Unknown,Unknown,Unknown,NA,Historical,Kids,85
44417,https://myanimelist.net/anime/44417/Shaonian_Shiye__Xinyi_Xiao_Xiake,Shaonian Shiye: Xinyi Xiao Xiake,,Original,26,Finished Airing,4/1/2013,11/1/2013,13,PG - Children,,,20124,21849,spring,2013,2013,Unknown,Unknown,Unknown,NA,Historical,Kids,82
44419,https://myanimelist.net/anime/44419/Shaonian_Shiye__Yongzhe_Chuang_Jiangnan,Shaonian Shiye: Yongzhe Chuang Jiangnan,,Original,26,Finished Airing,7/1/2013,12/1/2013,14,PG - Children,,,20125,21921,summer,2013,2013,Unknown,Unknown,Unknown,NA,Historical,Kids,81
44414,https://myanimelist.net/anime/44414/Shaonian_Shiye__Zhihui_Kuaile_Xia,Shaonian Shiye: Zhihui Kuaile Xia,,Original,26,Finished Airing,12/1/2011,6/1/2012,13,PG - Children,,,20126,21827,winter,2011,2012,Unknown,Unknown,Unknown,NA,Historical,Kids,82
44425,https://myanimelist.net/anime/44425/Shaonian_Shiye__Zhihui_Si_Lu,Shaonian Shiye: Zhihui Si Lu,,Original,26,Finished Airing,10/28/2019,11/4/2019,14,PG - Children,,,20127,22015,fall,2019,2019,Unknown,Unknown,Unknown,NA,Historical,Kids,79
44418,https://myanimelist.net/anime/44418/Shaonian_Shiye__Zhili_Wanshitong,Shaonian Shiye: Zhili Wanshitong,,Original,26,Finished Airing,4/1/2013,8/1/2013,13,PG - Children,,,20128,22019,spring,2013,2013,Unknown,Unknown,Unknown,NA,Historical,Kids,79
44420,https://myanimelist.net/anime/44420/Shaonian_Shiye__Zhongyi_Man_Qiankun,Shaonian Shiye: Zhongyi Man Qiankun,,Original,26,Finished Airing,3/24/2016,1/1/2016,14,PG - Children,,,20129,23373,,2016,,Unknown,Unknown,Unknown,NA,Historical,Kids,59
46462,https://myanimelist.net/anime/46462/Shaonian_Sima_Guang,Shaonian Sima Guang,,Other,78,Finished Airing,10/17/2010,,13,PG - Children,,,20130,24742,,2010,,Unknown,Unknown,Unknown,NA,NA,Kids,46
46520,https://myanimelist.net/anime/46520/Shaonian_Tejing_Dui,Shaonian Tejing Dui,,Original,52,Finished Airing,1/1/2013,,11,PG - Children,,,20131,24546,,2013,,Unknown,Unknown,Unknown,Adventure,NA,Kids,47
9518,https://myanimelist.net/anime/9518/Ichigo_Ichie__Kimi_no_Kotoba,Ichigo Ichie: Kimi no Kotoba,,Unknown,13,Finished Airing,10/24/2010,1/30/2011,5,G - All Ages,,,20132,14386,fall,2010,2010,Unknown,Four Some,Unknown,"Comedy, Slice of Life",School,NA,640
46703,https://myanimelist.net/anime/46703/Shaonian_Wangyangming,Shaonian Wangyangming,,Other,12,Finished Airing,,,11,PG - Children,,,20132,25038,,,,Unknown,Unknown,Unknown,NA,NA,Kids,44
47507,https://myanimelist.net/anime/47507/Shaonian_Zhang_Jian,Shaonian Zhang Jian,,Unknown,26,Finished Airing,1/1/2017,,12,PG - Children,,,20135,24430,,2017,,Unknown,Unknown,Unknown,NA,Historical,Kids,48
44689,https://myanimelist.net/anime/44689/Shen_Bing_Xiaojiang,Shen Bing Xiaojiang,Shen Bing Kids,Manga,52,Finished Airing,10/4/2007,,22,PG-13 - Teens 13 or older,,,20145,23353,,2007,,Unknown,Unknown,Unknown,"Adventure, Fantasy",NA,Kids,59
